Date,ABEV3,ALPA4,AMER3,ASAI3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BIDI11,BPAC11,BPAN4,BRAP4,BRFS3,BRKM5,BRML3,CASH3,CCRO3,CIEL3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ITSA4,ITUB4,JBSS3,JHSF3,KLBN11,LCAM3,LREN3,LWSA3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,POSI3,PRIO3,QUAL3,RADL3,RAIL3,RDOR3,RENT3,RRRP3,SANB11,SBSP3,SOMA3,SULA11,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VBBR3,VIIA3,VIVT3,WEGE3,YDUQ3,IVVB11,SMAL11,BRL,FXI,CO1,CRY,IOE1,DXY,OD1,VIX,BTC,VXEWZ,EEM,UST10Y,NDX,SPX
2/7/2020,15.79,34.097,66.041,#N/A N/A,56.29,14.289,42.962,24.275,25.91,30.031,9.807,15.97,18.776,9.548,12.293,31.54,28.124,18.04,#N/A N/A,16.418,6.769,11.31,#N/A N/A,11.29,31.359,5.835,21.25,18.768,12.101,31.659,29.502,12.599,16.82,45.356,31.794,33.91,18.39,19.402,10.643,51.472,24.132,49.241,28.137,17.64,7.538,34.46,11.445,35.562,#N/A N/A,36.384,10.849,25.692,22.897,6.83,19.921,22.981,49.157,5.065,13.518,9.748,18.89,31.768,45.566,17.714,25.418,23.514,#N/A N/A,6.161,9.662,38.827,23.699,23.2,#N/A N/A,52.011,#N/A N/A,35.823,60.727,#N/A N/A,53.212,37.196,24.45,15.483,24.696,22.904,8.801,40.937,25.321,14.32,44.481,19.993,51.009,153.9,135.9,4.3176,171.31993,234.86919,733.54776,399.32412,425.51558,4.155,66.70509,9744.46,121.12127,180.49902,1.5834,40536.59447,14348.75275
2/10/2020,15.612,32.586,63.913,#N/A N/A,56.82,14.387,42.537,24.405,26.186,30.421,9.377,15.398,17.901,9.209,11.997,30.84,27.779,17.87,#N/A N/A,16.399,6.658,10.9,#N/A N/A,11.09,30.588,5.72,20.883,18.768,11.568,29.751,27.753,12.273,16.76,45.004,30.59,32.982,18.51,19.185,10.428,50.063,23.95,47.151,27.894,17.361,7.498,34.16,11.074,35.028,#N/A N/A,30.383,11.069,26.127,22.754,6.454,19.552,22.14,48.617,5.04,13.057,9.071,18.673,31.252,44.976,17.714,25.515,23.676,#N/A N/A,6.45,8.73,37.171,23.546,22.7,#N/A N/A,51.411,#N/A N/A,36.343,58.772,#N/A N/A,52.023,36.564,24.466,15.177,24.391,22.528,8.499,39.436,25.242,13.79,44.549,20.202,50.381,155.6,132.2,4.3262,172.64815,230.13705,729.57248,421.23249,426.97405,4.15,64.97581,9866.28,119.15112,181.84746,1.5696,41114.65649,14481.69922
2/11/2020,15.678,33.84,68.606,#N/A N/A,58.34,14.466,44.451,25.072,26.417,31.313,10,15.801,18.519,9.793,12.559,30.9,28.461,18.24,#N/A N/A,17.064,6.557,11.22,#N/A N/A,11.15,31.26,5.933,20.788,19.91,12.101,31.298,28.988,12.844,17.27,45.851,31.027,33.238,18.94,19.276,10.813,51.508,24.545,49.193,28.11,18.371,7.824,36.2,11.521,35.581,#N/A N/A,31.893,11.264,26.729,23.156,6.965,20.156,22.675,49.971,5.04,13.528,9.59,19.012,32.17,47.796,17.714,25.862,23.961,#N/A N/A,6.517,9.098,39.029,23.855,23.75,#N/A N/A,53.161,#N/A N/A,36.462,60.411,#N/A N/A,53.334,38.036,24.723,15.623,24.614,23.62,9.076,40.898,26.427,14.62,45.338,20.942,51.202,156.15,136.12,4.3308,176.50177,234.03073,734.95789,423.60624,427.76801,4.15,65.77646,10236.53,115.60711,184.77491,1.6006,41241.8435,14549.46653
2/12/2020,15.538,34.709,68.927,#N/A N/A,59.66,14.756,44.711,24.712,26.063,31.551,10.237,16.337,19.254,9.85,12.673,31.25,28.195,18.56,#N/A N/A,17.254,6.732,11.235,#N/A N/A,11.6,31.492,6.123,20.873,20.029,12.348,30.52,29.583,13.407,17.6,45.788,31.571,33.627,19.13,19.483,11.075,53.042,25.206,49.956,28.669,18.537,7.967,36.3,11.664,35.903,#N/A N/A,31.018,11.341,26.622,23.022,6.974,21.067,22.857,50.112,5.469,13.945,9.475,19.286,32.495,49.276,17.714,26.298,24.489,#N/A N/A,6.623,9.03,39.802,24.026,24.44,#N/A N/A,54.517,#N/A N/A,36.403,61.274,#N/A N/A,54.375,39.528,25.293,16.255,25.658,23.601,9.021,41.699,26.998,14.99,45.424,21.676,52.294,157.5,138.1,4.3533,179.48701,242.56376,746.78943,424.67754,430.64524,4.155,59.73877,10389.08,112.52106,187.92024,1.6333,41796.27531,14693.17271
2/13/2020,15.183,35.736,71.259,#N/A N/A,59,14.668,44.018,24.13,25.564,31.627,10.395,15.702,19.751,9.897,12.41,31.33,27.284,18.4,#N/A N/A,17.102,6.621,11.012,#N/A N/A,11.8,31.144,6.17,20.76,19.808,12.357,30.646,29.538,13.692,17.2,45.383,31.428,33.495,19.17,19.51,11.135,52.284,25.273,49.336,27.668,18.45,7.967,35.4,11.658,35.443,#N/A N/A,30.19,11.171,26.211,23.45,7.054,21.029,22.838,50.696,5.489,14.221,9.932,19.352,31.959,49.166,15.99,25.797,24.156,#N/A N/A,6.642,8.97,39.057,23.601,23.8,#N/A N/A,54.065,#N/A N/A,35.695,61.149,#N/A N/A,53.885,40.813,25.02,16.162,25.56,23.074,9.469,40.968,27.296,15.01,46.418,22.168,51.56,157.7,138.15,4.3537,177.10982,244.90998,748.88508,411.19933,430.64425,4.155,61.51005,10180.13,115.49979,185.40961,1.6173,41712.51659,14666.51718
2/14/2020,15.314,35.361,68.606,#N/A N/A,59.24,14.851,43.178,23.479,24.988,30.867,10.351,15.706,18.914,9.765,12.198,30.9,27.372,18.08,#N/A N/A,17.007,6.704,11.041,#N/A N/A,11.71,31.168,6.023,20.411,19.672,12.044,29.941,29.294,14.132,17.03,45.247,32.079,33.919,18.56,19.42,11.02,52.51,24.88,49.05,27.948,17.857,7.697,36,11.616,34.365,#N/A N/A,31.893,11.027,25.769,22.995,7.269,20.699,22.618,49.935,5.589,14.042,10.24,18.824,32.055,50.886,16.31,25.547,23.912,#N/A N/A,6.691,9.1,38.367,24.03,23.02,#N/A N/A,54.045,#N/A N/A,34.731,61.753,#N/A N/A,53.5,39.341,24.908,15.697,25.429,22.726,9.057,40.073,26.752,14.73,45.304,22.168,51.685,155.67,137.5,4.2921,175.37526,246.96322,745.17619,422.71028,427.0758,4.15,58.94028,10344.55,109.52207,183.85069,1.5848,41463.19443,14563.41936
2/17/2020,15.491,35.356,69.627,#N/A N/A,58.7,15.292,42.529,23.349,24.78,30.196,10.755,15.504,18.745,9.721,12.676,31,27.611,17.76,#N/A N/A,17.045,6.658,11.228,#N/A N/A,11.71,31.65,6.146,21.118,19.282,12.453,30.158,29.583,14.393,17.15,45.608,32.222,34.14,18.87,19.438,11.445,53.268,25.283,49.069,28.029,18.032,7.768,36.39,11.89,34.504,#N/A N/A,33.688,11.027,25.532,23.022,7.233,20.33,22.58,50.599,5.813,14.67,11.022,18.861,31.73,50.616,16.31,25.612,23.863,#N/A N/A,6.469,9,39.195,23.748,22.72,#N/A N/A,54.271,#N/A N/A,34.782,62.606,#N/A N/A,52.591,39.528,25.133,15.976,27.399,23.177,8.902,41.966,26.778,15.1,45.441,22.27,52.023,158.98,138.95,4.328,175.37526,249.49195,745.17619,413.01348,428.30682,4.155,58.94028,9646.95,109.52207,183.85069,1.5848,41463.19443,14563.41936
2/18/2020,15.099,35.682,69.967,#N/A N/A,58.02,15.126,42.936,23.217,24.683,29.838,10.975,15.411,18.175,9.817,12.559,30.85,27.744,17.67,#N/A N/A,17.216,6.805,11.22,#N/A N/A,11.4,31.525,6.104,20.779,18.921,12.671,29.407,29.285,14.605,17.18,45.833,34.138,35.925,18.77,19.492,11.358,52.925,24.736,48.525,27.912,17.875,7.673,35.87,11.713,33.5,#N/A N/A,33.411,11.188,25.639,22.924,7.233,20.369,22.857,50.289,5.888,14.513,11.831,19.041,32.323,49.856,16.526,25.805,24.18,#N/A N/A,6.633,9.39,37.981,23.581,23.19,#N/A N/A,54.34,#N/A N/A,34.927,62.414,#N/A N/A,53.282,39.627,25.189,15.902,27.033,22.679,8.938,41.487,26.576,14.97,44.207,21.744,52.371,157.76,138.8,4.3622,176.83372,251.4204,756.71054,420.65572,432.92198,4.151,64.56389,10154.96,113.41128,184.55629,1.561,41924.31034,14672.89454
2/19/2020,15.053,35.158,71.133,#N/A N/A,58.08,15.718,43.04,23.355,25.037,30.42,11.019,15.272,18.175,9.865,12.67,31.16,28.231,17.95,#N/A N/A,17.824,6.851,11.161,#N/A N/A,11.15,31.898,6.171,20.553,19.292,12.871,29.488,30.286,15.576,17.47,45.869,34.94,36.358,19.04,19.934,11.5,52.817,25.369,49.823,28.85,17.796,8.071,36.35,11.825,33.739,#N/A N/A,33.752,11.315,26.005,23.905,7.189,20.369,23.144,49.988,5.988,14.423,12.086,19.229,32.561,50.346,16.526,26.314,24.83,#N/A N/A,6.537,9.41,38.459,23.648,24.07,#N/A N/A,54.094,#N/A N/A,35.183,63.698,#N/A N/A,54.619,39.696,25.253,15.762,26.918,22.453,8.893,41.495,26.269,15.9,44.455,23.749,53.531,158.65,141,4.3639,178.7652,258.41943,767.12193,426.28578,435.82053,4.151,62.85642,9612.05,108.27215,186.64853,1.5661,42481.52759,14801.20027
2/20/2020,15.09,35.01,68.985,#N/A N/A,56.4,15.475,42.598,22.826,24.676,29.936,10.896,15.534,17.678,9.511,12.449,30.68,27.947,17.66,#N/A N/A,17.491,6.621,10.878,#N/A N/A,11.05,31.359,6.015,20.242,18.999,12.576,29.009,30.421,15.739,17.52,44.499,34.049,35.678,19.68,19.357,11.325,52.501,24.89,49.317,28.363,17.012,7.474,34.8,11.477,33.344,#N/A N/A,31.653,11.239,25.913,23.004,7.045,20.398,22.675,49.122,6.362,14.094,12.104,19.295,32.112,49.996,16.526,25.652,24.318,#N/A N/A,6.546,9.596,36.628,23.422,24.13,#N/A N/A,53.77,#N/A N/A,35.132,62.385,#N/A N/A,52.46,39.716,24.691,15.716,26.915,20.806,8.655,41.016,25.936,15.95,43.847,23.102,53.134,158.9,139.55,4.3899,177.6601,260.40649,767.15549,431.99553,438.46731,4.152,68.31774,9610.56,111.2578,184.55644,1.5152,42271.9504,14810.50364
2/21/2020,15.164,34.416,70.705,#N/A N/A,55.65,15.398,42.633,22.527,24.483,29.542,11.203,15.629,17.578,9.616,12.26,30.36,27.08,17.87,#N/A N/A,17.244,6.483,11.146,#N/A N/A,11.05,31.309,6.089,20.27,18.935,12.491,27.933,30.511,15.454,17.37,45.193,33.568,35.112,19.54,19.546,11.443,53.042,25.264,49.116,28.182,16.638,7.227,33.82,11.122,33.325,#N/A N/A,29.932,11.242,25.667,23.173,7.117,21.164,22.733,49.537,6.138,14.072,12.297,19.342,32.303,48.496,16.526,24.925,23.684,#N/A N/A,6.517,9.592,36.058,24.126,23.89,#N/A N/A,53.455,#N/A N/A,34.859,62.932,#N/A N/A,52.46,40.932,24.715,15.855,27.173,20.279,8.389,39.389,25.453,16.64,45.072,24.225,54.101,157.25,139.29,4.3885,177.31616,256.35285,765.31536,437.76724,434.97601,4.151,74.84627,9674.01,119.45605,183.1415,1.4713,41396.33148,14626.35428
2/24/2020,15.164,34.416,70.705,#N/A N/A,55.65,15.398,42.633,22.527,24.483,29.542,11.203,15.629,17.578,9.616,12.26,30.36,27.08,17.87,#N/A N/A,17.244,6.483,11.146,#N/A N/A,11.05,31.309,6.089,20.27,18.935,12.491,27.933,30.511,15.454,17.37,45.193,33.568,35.112,19.54,19.546,11.443,53.042,25.264,49.116,28.182,16.638,7.227,33.82,11.122,33.325,#N/A N/A,29.932,11.242,25.667,23.173,7.117,21.164,22.733,49.537,6.138,14.072,12.297,19.342,32.303,48.496,16.526,24.925,23.684,#N/A N/A,6.517,9.592,36.058,24.126,23.89,#N/A N/A,53.455,#N/A N/A,34.859,62.932,#N/A N/A,52.46,40.932,24.715,15.855,27.173,20.279,8.389,39.389,25.453,16.64,45.072,24.225,54.101,157.25,139.29,4.3885,171.27453,247.06692,748.51052,444.48344,436.02704,4.151,109.84165,9606.78,142.05251,176.54142,1.3705,39845.05707,14156.49568
2/25/2020,15.164,34.416,70.705,#N/A N/A,55.65,15.398,42.633,22.527,24.483,29.542,11.203,15.629,17.578,9.616,12.26,30.36,27.08,17.87,#N/A N/A,17.244,6.483,11.146,#N/A N/A,11.05,31.309,6.089,20.27,18.935,12.491,27.933,30.511,15.454,17.37,45.193,33.568,35.112,19.54,19.546,11.443,53.042,25.264,49.116,28.182,16.638,7.227,33.82,11.122,33.325,#N/A N/A,29.932,11.242,25.667,23.173,7.117,21.164,22.733,49.537,6.138,14.072,12.297,19.342,32.303,48.496,16.526,24.925,23.684,#N/A N/A,6.517,9.592,36.058,24.126,23.89,#N/A N/A,53.455,#N/A N/A,34.859,62.932,#N/A N/A,52.46,40.932,24.715,15.855,27.173,20.279,8.389,39.389,25.453,16.64,45.072,24.225,54.101,157.25,139.29,4.3885,169.61485,241.1261,739.34395,435.76931,434.28148,4.151,122.20859,9383.9,150.20466,175.13135,1.3521,38768.27111,13726.8983
2/26/2020,14.763,31.647,63.825,#N/A N/A,48.25,14.185,39.529,20.878,23.167,28.405,10.36,14.611,16.334,8.917,11.084,28.45,25.549,16.68,#N/A N/A,15.8,6.309,10.326,#N/A N/A,10.26,30.14,5.769,19.28,17.929,11.13,24.767,28.159,14.532,16.1,43.255,30.439,32.69,17.84,18.77,10.7,50.56,23.902,46.292,27.145,14.896,6.368,28.98,10.431,32.174,#N/A N/A,29.454,10.593,24.387,20.97,6.373,19.399,21.069,46.574,5.464,13.182,11.128,18.097,29.876,46.336,16.526,22.444,21.303,#N/A N/A,6.257,8.18,32.929,23.442,21.98,#N/A N/A,49.751,#N/A N/A,32.863,58.84,#N/A N/A,48.587,38.145,23.833,15.465,25.658,18.623,7.52,35.633,23.925,15,43.281,22.858,51.637,148.02,129.11,4.4496,173.92825,236.99411,737.55778,445.9159,439.10666,4.151,122.24514,8747.24,151.56445,178.44023,1.3371,39360.43655,13823.05948
2/27/2020,13.531,30.421,60.939,#N/A N/A,45.13,13.62,40.018,20.441,23.067,28.173,10.22,14.545,15.934,8.649,10.69,27.53,24.248,16.33,#N/A N/A,15.05,5.968,10.207,#N/A N/A,9.94,29.567,5.685,18.488,17.17,10.769,23.708,26.59,13.741,15.54,41.822,29.86,31.462,17.18,18.13,10.293,49.657,23.241,44.364,26.311,14.887,6.264,26.4,10.575,31.355,#N/A N/A,31.414,10.417,24.403,20.15,6.095,18.749,20.456,45.159,5.195,12.526,10.592,17.136,29.331,45.526,15.371,21.677,20.563,#N/A N/A,6.017,7.96,32.111,22.275,21.36,#N/A N/A,48.493,#N/A N/A,32.684,57.028,#N/A N/A,46.855,37.68,23.624,15.028,24.1,18.021,7.493,34.942,23.012,14.08,41.19,21.462,49.56,143.75,125.07,4.4911,173.57308,232.74889,727.58829,447.67385,439.39493,4.151,174.67318,8757.31,178.55382,175.13567,1.2607,37631.74869,13286.75898
2/28/2020,13.569,31.192,60.395,#N/A N/A,44.44,14.2,40.954,20.932,23.498,28.513,10.202,15.339,16.383,8.62,10.853,27.04,23.797,16.34,#N/A N/A,15.515,6.3,10.401,#N/A N/A,10.09,29.476,5.68,19.506,17.405,10.636,23.274,26.888,14.181,15.78,42.841,30.778,31.683,16.96,18.436,10.688,49.039,23.643,44.374,27.407,14.748,6.328,25.6,10.963,31.576,#N/A N/A,30.604,10.54,25.133,20.248,6.283,18.672,20.237,47.149,5.314,12.593,10.609,18.38,29.169,45.506,15.371,21.935,20.596,#N/A N/A,6.517,7.88,31.512,23.581,21.12,#N/A N/A,48.68,#N/A N/A,33.998,56.3,#N/A N/A,47.266,37.69,24.065,14.991,23.239,18.183,7.475,34.816,22.915,13.81,41.653,21.061,50.13,141.56,125.9,4.472,175.62968,226.61251,715.21053,434.63251,440.1809,4.15,179.91742,8671.27,208.35612,175.47162,1.1486,37956.40708,13251.44923
3/2/2020,13.737,32.142,61.561,#N/A N/A,45.19,14.792,41.207,21.177,23.814,28.289,10.606,15.504,16.562,8.725,11.243,28.2,24.337,16.75,#N/A N/A,15.81,6.511,10.721,#N/A N/A,10.25,30.762,5.799,20.27,17.971,11.749,20.805,27.609,14.548,16.28,43.715,31.58,31.736,17.15,18.806,11.59,50.819,24.823,45.901,28.457,15.105,6.559,26.11,10.836,36.823,#N/A N/A,27.935,10.821,25.051,20.89,6.185,19.719,20.447,46.883,5.988,13.099,11.339,18.22,30.277,44.807,13.821,22.703,21.563,#N/A N/A,6.633,8.46,32.258,24.5,21.71,#N/A N/A,48.984,#N/A N/A,33.87,57.632,#N/A N/A,46.418,39.182,24.29,15.428,24.277,18.792,7.749,36.427,23.275,14.34,44.189,22.936,48.42,148.63,130,4.4754,177.42407,232.77669,733.30174,460.69423,436.66938,4.112,149.89204,8945.93,168.77431,179.26247,1.1632,39818.61913,13859.99057
3/3/2020,13.755,32.745,64.632,#N/A N/A,44,14.677,40.001,20.837,23.197,27.421,10.509,15.058,15.568,8.4,11.084,26.15,24.85,16.54,#N/A N/A,15.62,6.621,10.743,#N/A N/A,10.49,30.754,5.78,20.647,18.071,11.577,20.362,27.555,14.41,15.99,43.742,31.223,31.568,16.91,18.418,11.493,52.036,24.698,45.92,28.199,15.236,6.519,25.12,11.006,37.79,#N/A N/A,25.772,10.663,24.595,20.23,6.14,20.175,19.749,47.175,6.11,13.174,10.811,17.607,29.838,44.497,13.99,22.218,21.173,#N/A N/A,6.556,8.356,33.757,24.563,21.03,#N/A N/A,48.798,#N/A N/A,33.017,57.498,#N/A N/A,45.815,39.469,24.073,15.307,23.986,19.04,7.584,36.419,23.056,14.37,44.618,23.39,49.347,145.4,128.91,4.5077,176.25004,232.52987,739.51762,454.10625,435.61467,4.063,165.09352,8738.3,183.74612,177.99846,0.999,38535.97875,13466.51041
3/4/2020,14.287,33.101,66.644,#N/A N/A,44.75,14.73,40.045,20.998,23.451,27.788,10.711,14.767,15.963,8.428,11.392,26.66,25.646,16.98,#N/A N/A,15.724,6.778,11.235,#N/A N/A,10.43,32.438,6.071,21.024,18.331,11.72,20.063,29.006,14.866,16.2,45.788,32.248,32.213,17.24,19.384,12.078,54.488,25.791,47.905,28.558,15.995,6.902,24.81,10.631,38.462,#N/A N/A,17.534,10.725,24.831,21.14,6.095,21.397,20.657,48.255,6.035,13.075,11.189,17.956,30.813,44.167,13.965,22.8,21.856,#N/A N/A,6.45,8.266,33.123,24.565,21.29,#N/A N/A,49.918,#N/A N/A,32.872,60.2,#N/A N/A,45.824,43.027,24.868,15.985,24.218,19.012,8.115,38.163,23.266,14.98,46.14,23.653,48.323,154,131.82,4.5792,181.06219,233.00452,750.4172,463.86883,443.56993,4.004,145.78163,8732.24,165.33159,184.11998,1.0522,40782.76389,14264.26985
3/5/2020,14.213,30.767,60.589,#N/A N/A,38.25,13.937,37.676,20.377,22.681,27.25,9.921,13.553,14.55,7.835,10.872,25.6,23.664,15.84,#N/A N/A,14.584,6.327,10.699,#N/A N/A,9.98,31.359,5.795,20.062,17.125,11.368,18.091,26.518,13.863,15.1,43.986,31.277,31.86,16.55,18.779,11.66,51.573,24.717,43.181,27.619,15.21,6.503,20.65,10.188,37.468,#N/A N/A,14.699,10.399,23.982,19.802,5.799,20.941,19.366,45.822,5.489,11.913,10.398,16.287,28.882,41.247,13.326,21.661,20.555,#N/A N/A,5.632,7.91,30.51,24.429,20.9,#N/A N/A,47.412,#N/A N/A,31.865,57.651,#N/A N/A,43.97,42.117,24.001,15.539,22.745,17.249,7.685,36.812,22.046,13.96,44.868,22.794,45.019,150.05,124.25,4.6165,184.12529,232.67846,755.73022,457.61288,450.64874,4.016,184.41129,9115.82,199.53842,184.10089,0.912,40362.23216,14074.92873
3/6/2020,14.297,30.579,54.671,#N/A N/A,38.68,13.751,36.968,19.732,22.034,27.286,9.131,12.496,13.972,8.007,10.55,23.11,22.186,15.01,#N/A N/A,13.691,6.033,10.2,#N/A N/A,9,30.696,5.461,20.1,16.499,10.569,20.696,25.013,13.097,14.36,43.264,28.835,30.401,15.92,18.202,11.075,50.165,23.874,42.083,27.223,14.093,6.064,21.05,9.932,36.474,#N/A N/A,15.067,10.162,23.471,18.74,5.351,20.35,18.314,44.92,4.965,11.3,9.897,16.315,28.156,39.797,12.992,19.439,18.556,#N/A N/A,5.006,7.088,30.114,24.22,19.3,#N/A N/A,44.268,#N/A N/A,31.14,54.978,#N/A N/A,42.842,39.558,23.865,15.158,21.253,16.391,7.2,35.052,21.625,11.56,43.965,21.486,43.087,147.72,119.22,4.6269,179.54277,209.6499,721.73471,455.56841,444.35868,3.99,194.22833,9138.35,223.35795,179.41974,0.7623,39504.84368,13765.34271
3/9/2020,13.69,25.278,47.859,#N/A N/A,32.1,12.1,32.887,17.798,20.447,25.415,7.498,9.719,11.448,6.455,8.938,20,19.363,13.85,#N/A N/A,12.066,5.536,9.164,#N/A N/A,7.54,28.207,4.957,19.082,14.986,7.896,17.639,20.84,11.343,12.02,40.353,24.556,26.363,14.96,17.209,10.185,46.17,21.333,37.026,24.874,11.562,4.987,17.38,8.961,32.681,#N/A N/A,12.665,9.52,21.845,16.055,4.473,19.001,15.828,40.691,4.366,10.061,7.533,14.476,25.699,35.997,12.241,13.67,13.045,#N/A N/A,4.188,4.498,26.314,22.793,17.35,#N/A N/A,39.109,#N/A N/A,28.053,49.832,#N/A N/A,36.731,37.502,23.078,14.043,19.086,14.685,6.038,29.725,19.491,9.58,40.956,19.402,38.721,138.8,103.77,4.7224,177.23726,163.66699,689.77585,462.87575,452.01335,4.046,259.40932,7861.2,308.61421,171.94134,0.5407,37858.83701,13082.68925
3/10/2020,13.457,28.601,53.369,#N/A N/A,36.18,13.609,34.617,18.312,20.94,25.961,7.77,11.101,12.43,6.676,10.225,20.84,22.23,14.29,#N/A N/A,14.157,5.83,9.417,#N/A N/A,8.15,28.588,5.282,19.94,16.002,8.914,19.683,22.687,12.395,13.8,42.363,28.237,28.625,15.17,17.534,10.425,46.787,21.572,42.484,25.114,12.514,5.418,18.32,9.71,34.255,#N/A N/A,12.61,9.722,22.387,18.517,5.091,19.118,17.52,44.451,4.741,11.714,8.719,15.636,26.789,39.097,12.466,14.834,14.272,#N/A N/A,4.842,5.106,28.403,22.972,18.55,#N/A N/A,41.222,#N/A N/A,28.65,52.438,#N/A N/A,39.904,38.402,24.306,14.415,20.382,17.039,6.514,35.209,21.405,11.62,46.003,20.456,43.483,144,110.5,4.6427,179.89184,173.09161,700.64107,457.88428,448.37331,4.021,219.96865,7999.1,270.38007,176.4,0.803,38935.22303,13403.81062
3/11/2020,12.831,27.583,50.328,#N/A N/A,30.25,12.588,31.628,16.862,19.246,24.869,7.515,9.603,10.769,6.235,9.406,18.5,19.248,12.48,#N/A N/A,13.406,5.472,8.486,#N/A N/A,7.55,26.63,4.896,19.271,14.154,7.629,17.404,21.903,11.67,13.25,40.804,25.857,27.255,14.22,16.821,10,43.736,20.518,38.362,24.128,11.074,4.764,15.65,8.935,32.036,#N/A N/A,11.689,9.142,20.564,16.93,4.966,17.653,16.449,41.656,4.803,10.739,8.069,14.882,24.82,35.907,11.697,13.226,12.882,#N/A N/A,4.833,4.662,26.544,22.618,17.12,#N/A N/A,38.283,#N/A N/A,26.27,48.394,#N/A N/A,37.124,35.042,23.873,14.591,19.211,15.886,5.947,32.011,19.921,11,45.134,19.133,40.914,139.15,102.5,4.8198,176.04323,168.63174,696.38785,490.80208,454.71203,4.11,253.96063,7863.14,363.74324,170.39714,0.8695,37722.43089,12916.56015
3/12/2020,10.806,23.637,41.786,#N/A N/A,20.3,10.913,27.449,14.713,16.666,22.568,6.119,8.102,7.876,4.138,8.477,15.25,14.602,11.3,#N/A N/A,11.278,4.313,6.847,#N/A N/A,5.98,23.121,4.137,16.97,11.544,6.26,12.338,16.504,9.003,10.79,39.515,21.142,21.988,10.46,14.673,8.3,37.47,18.293,30.947,20.997,9.25,3.75,9.97,7.737,28.603,#N/A N/A,8.422,8.149,18.544,14.94,4.258,15.325,12.433,38.223,4.014,8.475,6.452,11.883,21.446,28.508,10.814,10.439,10.241,#N/A N/A,3.851,3.138,22.597,19.715,14.29,#N/A N/A,32.427,#N/A N/A,22.73,41.054,#N/A N/A,32.342,29.389,22.444,12.435,16.773,12.512,5.123,27.776,16.875,8.5,42.039,16.107,35.359,127,87.4,4.7944,166.18932,160.14365,684.26028,480.02646,469.86399,4.15,363.81823,5725.35,482.69669,156.88657,0.8042,35015.89202,11958.42125
3/13/2020,11.852,26.683,53.233,#N/A N/A,24.71,12.094,32.051,17.115,19.477,23.822,6.989,9.917,10.073,6.053,10.024,16.49,17.496,11.93,#N/A N/A,13.777,5.214,7.823,#N/A N/A,6.67,25.154,4.843,18.215,13.19,7.563,13.885,18.974,9.965,13.13,43.436,25.02,25.558,11.68,16.253,8.958,42.228,19.463,35.881,21.734,10.864,4.524,11.17,8.661,30.748,#N/A N/A,9.204,8.966,20.595,18.615,4.491,15.674,13.867,41.381,4.376,10.47,8.078,13.175,22.794,32.997,12.278,12.814,12.517,#N/A N/A,4.236,3.734,23.922,20.649,17.45,#N/A N/A,35.375,#N/A N/A,25.562,48.222,#N/A N/A,33.671,31.208,22.942,13.309,18.864,15.438,5.965,33.708,18.13,9.71,44.713,16.854,33.233,140.05,97.5,4.8403,173.97032,161.78269,673.11923,477.00576,471.96102,4.03,276.3927,5434.09,495.81496,166.75483,0.9603,38212.55998,12957.04899
3/16/2020,10.293,22.875,48.102,#N/A N/A,15.6,10.144,26.702,14.659,16.697,21.557,6.146,8.43,8.516,4.99,8.893,13.25,15.027,9.96,#N/A N/A,11.306,4.598,6.944,#N/A N/A,5.29,23.312,4.383,16.593,11.713,6.849,9.407,15.377,8.44,10.84,39.253,20.955,21.732,10,14.574,7.763,39.213,17.795,29.668,18.419,9.329,4.022,8.04,7.348,26.071,#N/A N/A,8.054,7.999,18.702,15.957,3.89,13.376,11.18,32.642,3.767,8.493,6.663,12.005,17.69,24.998,11.691,10.608,10.639,#N/A N/A,3.928,3.1,20.242,18.684,14.56,#N/A N/A,27.089,#N/A N/A,22.509,45.519,#N/A N/A,27.76,28.035,21.136,12.045,16.206,12.141,5.379,30.675,15.619,7.56,41.893,13.379,24.867,129.22,80.5,5.0013,163.05827,150.05468,662.71135,511.97442,489.7076,3.73,412.91252,4904.48,721.16127,152.4829,0.7182,35056.25255,11915.14016
